Time: 2019-Dec-05__16_23_03PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_05PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_07PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_10PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_12PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_14PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_16PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_23_49PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-05__16_23_51PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-05__16_23_53PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_23_55PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-05__16_23_57PM2.5: 0.7  PM10: 0.7
Time: 2019-Dec-05__16_23_59PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_24_01PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_03PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_05PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_07PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_10PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_12PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_14PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_16PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_18PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-05__16_24_51PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-05__16_24_53PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-05__16_24_55PM2.5: 0.4  PM10: 0.4
Time: 2019-Dec-05__16_24_57PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-05__16_24_59PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-05__16_25_01PM2.5: 0.7  PM10: 1.0
Time: 2019-Dec-05__16_25_03PM2.5: 0.7  PM10: 1.0
Time: 2019-Dec-05__16_25_05PM2.5: 0.7  PM10: 0.9
Time: 2019-Dec-05__16_25_07PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-05__16_25_10PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-05__16_25_12PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-05__16_25_14PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-05__16_25_16PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_25_18PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_25_20PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_25_53PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-05__16_25_55PM2.5: 0.4  PM10: 0.5
Time: 2019-Dec-05__16_25_57PM2.5: 0.4  PM10: 0.4
Time: 2019-Dec-05__16_25_59PM2.5: 0.4  PM10: 0.4
Time: 2019-Dec-05__16_26_01PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-05__16_26_03PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_26_05PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_26_07PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_26_10PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_26_12PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-05__16_26_14PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-05__16_26_16PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-05__16_26_18PM2.5: 0.5  PM10: 0
