Time: 2019-Dec-07__15_51_32PM2.5: 15.1  PM10: 30.2
Time: 2019-Dec-09__11_37_45PM2.5: 12.9  PM10: 28.9
Time: 2019-Dec-09__11_37_47PM2.5: 12.8  PM10: 27.6
Time: 2019-Dec-09__11_37_49PM2.5: 12.9  PM10: 28.8
Time: 2019-Dec-09__11_37_51PM2.5: 12.6  PM10: 27.4
Time: 2019-Dec-09__11_37_53PM2.5: 12.5  PM10: 26.6
Time: 2019-Dec-09__11_37_55PM2.5: 12.6  PM10: 26.1
Time: 2019-Dec-09__11_37_57PM2.5: 12.5  PM10: 25.7
Time: 2019-Dec-09__11_37_59PM2.5: 12.6  PM10: 25.5
Time: 2019-Dec-09__11_38_32PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-09__11_38_34PM2.5: 8.8  PM10: 13.9
Time: 2019-Dec-09__11_38_36PM2.5: 9.9  PM10: 14.4
Time: 2019-Dec-09__11_38_38PM2.5: 11.2  PM10: 17.1
Time: 2019-Dec-09__11_38_40PM2.5: 11.9  PM10: 18.7
Time: 2019-Dec-09__11_38_42PM2.5: 11.9  PM10: 20.8
Time: 2019-Dec-09__11_38_45PM2.5: 12.4  PM10: 21.1
Time: 2019-Dec-09__11_38_47PM2.5: 12.6  PM10: 21.3
Time: 2019-Dec-09__11_38_49PM2.5: 12.6  PM10: 21.5
Time: 2019-Dec-09__11_38_51PM2.5: 12.8  PM10: 21.9
Time: 2019-Dec-09__11_38_53PM2.5: 12.8  PM10: 21.4
Time: 2019-Dec-09__11_38_55PM2.5: 13.0  PM10: 21.3
Time: 2019-Dec-09__11_38_57PM2.5: 13.0  PM10: 21.4
Time: 2019-Dec-09__11_38_59PM2.5: 13.0  PM10: 21.1
Time: 2019-Dec-09__11_39_01PM2.5: 13.1  PM10: 21.1
Time: 2019-Dec-09__11_39_34PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-09__11_39_36PM2.5: 9.5  PM10: 19.0
Time: 2019-Dec-09__11_39_38PM2.5: 10.5  PM10: 19.7
Time: 2019-Dec-09__11_39_40PM2.5: 11.7  PM10: 22.8
Time: 2019-Dec-09__11_39_42PM2.5: 11.8  PM10: 21.6
Time: 2019-Dec-09__11_39_45PM2.5: 12.2  PM10: 22.2
Time: 2019-Dec-09__11_39_47PM2.5: 12.2  PM10: 21.2
Time: 2019-Dec-09__11_39_49PM2.5: 12.5  PM10: 21.8
Time: 2019-Dec-09__11_39_51PM2.5: 12.5  PM10: 21.7
Time: 2019-Dec-09__11_39_53PM2.5: 12.5  PM10: 21.6
Time: 2019-Dec-09__11_39_55PM2.5: 12.5  PM10: 21.3
Time: 2019-Dec-09__11_39_57PM2.5: 12.5  PM10: 20.8
Time: 2019-Dec-09__11_39_59PM2.5: 12.6  PM10: 21.1
Time: 2019-Dec-09__11_40_02PM2.5: 12.5  PM10: 21.0
Time: 2019-Dec-09__11_40_04PM2.5: 12.7  PM10: 21.3
Time: 2019-Dec-09__11_40_36PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-09__11_40_38PM2.5: 8.9  PM10: 15.6
Time: 2019-Dec-09__11_40_41PM2.5: 11.9  PM10: 18.5
Time: 2019-Dec-09__11_40_43PM2.5: 12.1  PM10: 19.1
Time: 2019-Dec-09__11_40_45PM2.5: 12.7  PM10: 19.7
Time: 2019-Dec-09__11_40_47PM2.5: 12.7  PM10: 20.3
Time: 2019-Dec-09__11_40_49PM2.5: 12.7  PM10: 22.4
Time: 2019-Dec-09__11_40_51PM2.5: 12.9  PM10: 24.4
Time: 2019-Dec-09__11_40_53PM2.5: 13.0  PM10: 23.9
Time: 2019-Dec-09__11_40_55PM2.5: 13.1  PM10: 24.2
Time: 2019-Dec-09__11_41_28PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-09__11_41_30PM2.5: 12.1  PM10: 24.8
Time: 2019-Dec-09__11_41_32PM2.5: 11.9  PM10: 20.5
Time: 2019-Dec-09__11_41_34PM2.5: 12.9  PM10: 21.1
Time: 2019-Dec-09__11_42_07PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-09__11_42_09PM2.5: 8.0  PM10: 12.9
Time: 2019-Dec-09__11_42_11PM2.5: 11.1  PM10: 22.5
Time: 2019-Dec-09__11_42_13PM2.5: 11.4  PM10: 23.7
Time: 2019-Dec-09__11_42_16PM2.5: 12.1  PM10: 25.6
Time: 2019-Dec-09__11_42_18PM2.5: 12.6  PM10: 26.1
Time: 2019-Dec-09__11_42_20PM2.5: 12.7  PM10: 25.0
Time: 2019-Dec-09__11_42_22PM2.5: 12.5  PM10: 24.5
Time: 2019-Dec-09__11_42_25PM2.5: 12.5  PM10: 25.0
Time: 2019-Dec-09__11_42_27PM2.5: 12.7  PM10: 24.4
Time: 2019-Dec-09__11_42_29PM2.5: 13.1  PM10: 25.9
Time: 2019-Dec-09__11_42_31PM2.5: 13.0  PM10: 25.5
Time: 2019-Dec-09__11_42_33PM2.5: 13.0  PM10: 28.0
Time: 2019-Dec-09__11_42_35PM2.5: 12.9  PM10: 27.3
Time: 2019-Dec-09__11_42_37PM2.5: 12.8  PM10: 26.5
Time: 2019-Dec-09__11_43_10PM2.5: 11.9  PM10: 20.5
Time: 2019-Dec-09__11_43_12PM2.5: 12.0  PM10: 20.0
Time: 2019-Dec-09__11_43_14PM2.5: 12.0  PM10: 19.8
Time: 2019-Dec-09__11_43_16PM2.5: 12.0  PM10: 19.9
Time: 2019-Dec-09__11_43_18PM2.5: 12.2  PM10: 20.5
Time: 2019-Dec-09__11_43_20PM2.5: 12.2  PM10: 21.6
Time: 2019-Dec-09__11_43_23PM2.5: 12.6  PM10: 21.9
Time: 2019-Dec-09__11_43_25PM2.5: 12.6  PM10: 22.0
Time: 2019-Dec-09__11_43_27PM2.5: 13.0  PM10: 22.8
Time: 2019-Dec-09__11_43_31PM2.5: 13.1  PM10: 22.6
Time: 2019-Dec-09__11_43_33PM2.5: 13.0  PM10: 22.5
Time: 2019-Dec-09__11_43_35PM2.5: 12.8  PM10: 22.0
Time: 2019-Dec-09__11_43_37PM2.5: 12.9  PM10: 22.3
Time: 2019-Dec-09__11_43_39PM2.5: 12.9  PM10: 21.9
Time: 2019-Dec-09__11_43_41PM2.5: 12.7  PM10: 21.9
Time: 2019-Dec-09__11_44_14PM2.5: 12.8  PM10: 19.3
Time: 2019-Dec-09__11_44_16PM2.5: 12.8  PM10: 19.8
Time: 2019-Dec-09__11_44_18PM2.5: 13.0  PM10: 20.8
Time: 2019-Dec-09__11_44_20PM2.5: 12.8  PM10: 20.5
Time: 2019-Dec-09__11_44_22PM2.5: 12.9  PM10: 21.8
Time: 2019-Dec-09__11_44_24PM2.5: 13.0  PM10: 22.2
Time: 2019-Dec-09__11_44_26PM2.5: 12.9  PM10: 21.8
Time: 2019-Dec-09__11_44_28PM2.5: 12.9  PM10: 21.7
Time: 2019-Dec-09__11_44_30PM2.5: 13.2  PM10: 22.6
Time: 2019-Dec-09__11_44_33PM2.5: 13.1  PM10: 22.2
Time: 2019-Dec-09__11_44_35PM2.5: 13.1  PM10: 22.6
Time: 2019-Dec-09__11_44_39PM2.5: 13.2  PM10: 22.9
Time: 2019-Dec-09__11_44_41PM2.5: 13.1  PM10: 23.0
Time: 2019-Dec-09__11_44_43PM2.5: 13.0  PM10: 22.8
Time: 2019-Dec-09__11_44_45PM2.5: 13.1  PM10: 22.6
Time: 2019-Dec-09__11_45_17PM2.5: 12.8  PM10: 26.2
Time: 2019-Dec-09__11_45_20PM2.5: 12.6  PM10: 25.2
Time: 2019-Dec-09__11_45_22PM2.5: 12.3  PM10: 24.0
Time: 2019-Dec-09__11_45_24PM2.5: 12.3  PM10: 23.0
Time: 2019-Dec-09__11_45_26PM2.5: 12.1  PM10: 22.0
Time: 2019-Dec-09__11_45_28PM2.5: 12.1  PM10: 22.0
Time: 2019-Dec-09__11_45_30PM2.5: 12.1  PM10: 22.5
Time: 2019-Dec-09__11_45_32PM2.5: 12.1  PM10: 22.3
Time: 2019-Dec-09__11_45_34PM2.5: 12.1  PM10: 22.0
Time: 2019-Dec-09__11_45_36PM2.5: 12.1  PM10: 22.0
Time: 2019-Dec-09__11_45_38PM2.5: 12.3  PM10: 22.6
Time: 2019-Dec-09__11_45_41PM2.5: 12.2  PM10: 22.5
Time: 2019-Dec-09__11_45_43PM2.5: 12.2  PM10: 22.7
Time: 2019-Dec-09__11_45_47PM2.5: 12.1  PM10: 20.7
Time: 2019-Dec-09__11_45_49PM2.5: 12.3  PM10: 21.3
Time: 2019-Dec-09__11_46_21PM2.5: 11.5  PM10: 20.7
Time: 2019-Dec-09__11_46_23PM2.5: 11.8  PM10: 19.9
Time: 2019-Dec-09__11_46_25PM2.5: 12.0  PM10: 19.7
Time: 2019-Dec-09__11_46_27PM2.5: 12.2  PM10: 19.8
Time: 2019-Dec-09__11_46_29PM2.5: 12.2  PM10: 20.1
Time: 2019-Dec-09__11_46_32PM2.5: 12.2  PM10: 20.0
Time: 2019-Dec-09__11_46_34PM2.5: 12.3  PM10: 20.3
Time: 2019-Dec-09__11_46_36PM2.5: 12.4  PM10: 20.3
Time: 2019-Dec-09__11_46_38PM2.5: 12.4  PM10: 20.6
Time: 2019-Dec-09__11_46_40PM2.5: 12.4  PM10: 20.7
Time: 2019-Dec-09__11_46_42PM2.5: 12.4  PM10: 20.8
Time: 2019-Dec-09__11_46_44PM2.5: 12.3  PM10: 21.1
Time: 2019-Dec-09__11_46_46PM2.5: 12.5  PM10: 21.4
Time: 2019-Dec-09__11_46_48PM2.5: 12.4  PM10: 21.2
Time: 2019-Dec-09__11_46_50PM2.5: 12.4  PM10: 21.2
Time: 2019-Dec-09__11_47_25PM2.5: 10.0  PM10: 13.9
Time: 2019-Dec-09__11_47_29PM2.5: 11.3  PM10: 17.5
Time: 2019-Dec-09__11_47_31PM2.5: 11.3  PM10: 17.1
Time: 2019-Dec-09__11_47_33PM2.5: 11.7  PM10: 21.0
Time: 2019-Dec-09__11_47_35PM2.5: 11.9  PM10: 22.3
Time: 2019-Dec-09__11_47_37PM2.5: 11.8  PM10: 21.4
Time: 2019-Dec-09__11_47_39PM2.5: 12.0  PM10: 21.3
Time: 2019-Dec-09__11_47_41PM2.5: 11.9  PM10: 21.3
Time: 2019-Dec-09__11_47_43PM2.5: 11.9  PM10: 20.9
Time: 2019-Dec-09__11_47_45PM2.5: 11.9  PM10: 20.8
Time: 2019-Dec-09__11_47_47PM2.5: 12.0  PM10: 20.9
Time: 2019-Dec-09__11_47_50PM2.5: 11.9  PM10: 20.7
Time: 2019-Dec-09__11_47_52PM2.5: 11.9  PM10: 20.5
Time: 2019-Dec-09__11_47_54PM2.5: 12.2  PM10: 21.1
Time: 2019-Dec-09__11_47_56PM2.5: 12.0  PM10: 20.7
Time: 2019-Dec-09__11_49_01PM2.5: 12.0  PM10: 22.0
Time: 2019-Dec-09__11_49_03PM2.5: 12.0  PM10: 21.5
Time: 2019-Dec-09__11_49_05PM2.5: 12.2  PM10: 22.3
Time: 2019-Dec-09__11_49_08PM2.5: 12.4  PM10: 22.4
Time: 2019-Dec-09__11_49_10PM2.5: 12.6  PM10: 23.0
Time: 2019-Dec-09__11_49_12PM2.5: 12.6  PM10: 22.5
Time: 2019-Dec-09__11_49_14PM2.5: 12.6  PM10: 23.3
Time: 2019-Dec-09__12_28_09PM2.5: 16.4  PM10: 35.9
Time: 2019-Dec-09__12_28_11PM2.5: 16.3  PM10: 34.7
Time: 2019-Dec-09__12_28_13PM2.5: 16.0  PM10: 34.4
Time: 2019-Dec-09__12_28_15PM2.5: 16.1  PM10: 34.8
Time: 2019-Dec-09__12_28_17PM2.5: 16.4  PM10: 35.7
Time: 2019-Dec-09__12_28_49PM2.5: 16.3  PM10: 31.7
