Time: 2019-Nov-25__15_46_21PM2.5: 0.5  PM10: 0.8
Time: 2019-Nov-25__15_46_23PM2.5: 0.5  PM10: 0.8
Time: 2019-Nov-25__15_46_25PM2.5: 0.5  PM10: 0.8
Time: 2019-Nov-25__15_46_27PM2.5: 0.6  PM10: 0.8
Time: 2019-Nov-25__15_46_29PM2.5: 0.6  PM10: 0.8
Time: 2019-Nov-25__15_46_31PM2.5: 0.5  PM10: 0.8
Time: 2019-Nov-25__15_47_04PM2.5: 0.0  PM10: 0.0
Time: 2019-Nov-25__15_47_06PM2.5: 0.4  PM10: 0.9
Time: 2019-Nov-25__15_47_08PM2.5: 0.6  PM10: 0.7
Time: 2019-Nov-25__15_47_11PM2.5: 0.6  PM10: 0.7
Time: 2019-Nov-25__15_47_13PM2.5: 0.7  PM10: 1.1
Time: 2019-Nov-25__15_47_15PM2.5: 0.8  PM10: 1.1
Time: 2019-Nov-25__15_47_17PM2.5: 0.8  PM10: 1.1
Time: 2019-Nov-25__15_47_19PM2.5: 0.8  PM10: 3.1
Time: 2019-Nov-25__15_47_21PM2.5: 0.8  PM10: 2.8
Time: 2019-Nov-25__15_47_23PM2.5: 0.8  PM10: 2.6
Time: 2019-Nov-25__15_47_25PM2.5: 0.8  PM10: 2.7
Time: 2019-Nov-25__15_47_27PM2.5: 0.8  PM10: 2.4
Time: 2019-Nov-25__15_47_29PM2.5: 0.8  PM10: 2.4
Time: 2019-Nov-25__15_47_32PM2.5: 0.8  PM10: 2.3
Time: 2019-Nov-25__15_47_34PM2.5: 0.8  PM10: 2.2
Time: 2019-Nov-25__15_48_06PM2.5: 0.0  PM10: 0.0
Time: 2019-Nov-25__15_48_08PM2.5: 0.3  PM10: 0.3
Time: 2019-Nov-25__15_48_11PM2.5: 0.6  PM10: 0.6
Time: 2019-Nov-25__15_48_13PM2.5: 0.5  PM10: 0.5
Time: 2019-Nov-25__15_48_15PM2.5: 0.5  PM10: 0.5
Time: 2019-Nov-25__15_48_17PM2.5: 0.5  PM10: 0.5
Time: 2019-Nov-25__15_48_19PM2.5: 0.5  PM10: 0.5
Time: 2019-Nov-25__15_48_21PM2.5: 0.5  PM10: 1.0
Time: 2019-Nov-25__15_48_23PM2.5: 0.5  PM10: 0.9
Time: 2019-Nov-25__15_48_25PM2.5: 0.5  PM10: 1.1
Time: 2019-Nov-25__15_48_27PM2.5: 0.5  PM10: 1.1
Time: 2019-Nov-25__15_48_29PM2.5: 0.5  PM10: 1.0
Time: 2019-Nov-25__15_48_32PM2.5: 0.5  PM10: 1.0
Time: 2019-Nov-25__15_48_34PM2.5: 0.5  PM10: 1.0
Time: 2019-Nov-25__15_48_36PM2.5: 0.5  PM10: 0.9
Time: 2019-Nov-25__15_49_08PM2.5: 0.0  PM10: 0.0
Time: 2019-Nov-25__15_49_11PM2.5: 0.3  PM10: 0.3
Time: 2019-Nov-25__15_49_13PM2.5: 0.5  PM10: 8.0
Time: 2019-Nov-25__15_49_15PM2.5: 0.5  PM10: 5.4
Time: 2019-Nov-25__15_49_17PM2.5: 0.5  PM10: 4.2
Time: 2019-Nov-25__15_49_19PM2.5: 0.5  PM10: 4.1
Time: 2019-Nov-25__15_49_21PM2.5: 0.5  PM10: 3.3
Time: 2019-Nov-25__15_49_23PM2.5: 0.6  PM10: 5.0
Time: 2019-Nov-25__15_49_25PM2.5: 0.6  PM10: 4.4
Time: 2019-Nov-25__15_49_27PM2.5: 0.6  PM10: 4.1
Time: 2019-Nov-25__15_49_29PM2.5: 0.6  PM10: 3.8
Time: 2019-Nov-25__15_49_32PM2.5: 0.6  PM10: 3.5
Time: 2019-Nov-25__15_49_34PM2.5: 0.6  PM10: 3.3
Time: 2019-Nov-25__15_49_36PM2.5: 0.6  PM10: 3.1
Time: 2019-Nov-25__15_49_38PM2.5: 0.6  PM10: 2.9
Time: 2019-Nov-25__15_50_11PM2.5: 0.0  PM10: 0.0
Time: 2019-Nov-25__15_50_13PM2.5: 0.3  PM10: 0.3
Time: 2019-Nov-25__15_50_15PM2.5: 0.3  PM10: 0.3
Time: 2019-Nov-25__15_50_17PM2.5: 0.5  PM10: 5.4
Time: 2019-Nov-25__15_50_19PM2.5: 0.6  PM10: 4.2
Time: 2019-Nov-25__15_50_21PM2.5: 0.6  PM10: 3.5
Time: 2019-Nov-25__15_50_23PM2.5: 0.6  PM10: 2.7
Time: 2019-Nov-25__15_50_25PM2.5: 0.7  PM10: 2.9
Time: 2019-Nov-25__15_50_27PM2.5: 0.7  PM10: 3.1
Time: 2019-Dec-03__15_53_10PM2.5: 0.7  PM10: 2.8
Time: 2019-Dec-03__15_53_12PM2.5: 0.7  PM10: 2.6
Time: 2019-Dec-03__15_53_15PM2.5: 0.6  PM10: 2.4
Time: 2019-Dec-03__15_53_17PM2.5: 0.6  PM10: 2.2
Time: 2019-Dec-03__15_53_19PM2.5: 0.6  PM10: 2.2
Time: 2019-Dec-03__15_53_21PM2.5: 0.7  PM10: 2.1
Time: 2019-Dec-03__15_53_54PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__15_53_56PM2.5: 0.4  PM10: 0.9
Time: 2019-Dec-03__15_53_58PM2.5: 0.7  PM10: 1.0
Time: 2019-Dec-03__15_54_00PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-03__15_54_02PM2.5: 0.7  PM10: 0.7
Time: 2019-Dec-03__15_54_04PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_54_06PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_54_08PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__15_54_10PM2.5: 0.5  PM10: 0.8
Time: 2019-Dec-03__15_54_12PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_54_15PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_54_17PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_54_19PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_54_21PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_54_23PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__15_54_56PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__15_54_58PM2.5: 0.3  PM10: 0.3
Time: 2019-Dec-03__15_55_00PM2.5: 0.4  PM10: 0.4
Time: 2019-Dec-03__15_55_02PM2.5: 0.5  PM10: 0.7
Time: 2019-Dec-03__15_55_04PM2.5: 0.5  PM10: 0.7
Time: 2019-Dec-03__15_55_06PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__15_55_08PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__15_55_10PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__15_55_12PM2.5: 0.7  PM10: 2.5
Time: 2019-Dec-03__15_55_15PM2.5: 0.7  PM10: 2.3
Time: 2019-Dec-03__15_55_17PM2.5: 0.7  PM10: 2.1
Time: 2019-Dec-03__15_55_19PM2.5: 0.6  PM10: 1.9
Time: 2019-Dec-03__15_55_21PM2.5: 0.6  PM10: 1.8
Time: 2019-Dec-03__15_55_23PM2.5: 0.6  PM10: 1.7
Time: 2019-Dec-03__15_55_25PM2.5: 0.6  PM10: 1.6
Time: 2019-Dec-03__15_55_58PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__15_56_00PM2.5: 0.9  PM10: 1.2
Time: 2019-Dec-03__15_56_02PM2.5: 0.7  PM10: 0.7
Time: 2019-Dec-03__15_56_04PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_56_06PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__15_56_08PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__15_56_10PM2.5: 0.7  PM10: 1.0
Time: 2019-Dec-03__15_56_12PM2.5: 0.7  PM10: 1.0
Time: 2019-Dec-03__15_56_15PM2.5: 0.8  PM10: 1.0
Time: 2019-Dec-03__15_56_17PM2.5: 0.7  PM10: 2.5
Time: 2019-Dec-03__15_56_19PM2.5: 0.8  PM10: 3.3
Time: 2019-Dec-03__15_56_21PM2.5: 0.7  PM10: 3.1
Time: 2019-Dec-03__15_56_23PM2.5: 0.7  PM10: 2.9
Time: 2019-Dec-03__15_56_25PM2.5: 0.7  PM10: 2.7
Time: 2019-Dec-03__15_56_27PM2.5: 0.7  PM10: 3.3
Time: 2019-Dec-03__15_57_00PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__15_57_02PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__15_57_04PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_06PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_57_08PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_10PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_12PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_15PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_17PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_19PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_57_21PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_57_23PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_57_25PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_27PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_57_29PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_58_02PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__15_58_04PM2.5: 0.3  PM10: 0.3
Time: 2019-Dec-03__15_58_06PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_58_08PM2.5: 0.4  PM10: 0.4
Time: 2019-Dec-03__15_58_10PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_58_12PM2.5: 0.4  PM10: 0.5
Time: 2019-Dec-03__15_58_15PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_58_17PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__15_58_19PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__15_58_21PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_58_23PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__15_58_25PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__15_58_27PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__15_58_29PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__15_58_31PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_59_04PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__15_59_06PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__15_59_08PM2.5: 0.9  PM10: 0.9
Time: 2019-Dec-03__15_59_10PM2.5: 0.9  PM10: 0.9
Time: 2019-Dec-03__15_59_13PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-03__15_59_15PM2.5: 0.8  PM10: 0.8
Time: 2019-Dec-03__15_59_17PM2.5: 0.7  PM10: 0.7
Time: 2019-Dec-03__15_59_19PM2.5: 0.7  PM10: 0.7
Time: 2019-Dec-03__15_59_21PM2.5: 0.7  PM10: 1.1
Time: 2019-Dec-03__15_59_23PM2.5: 0.7  PM10: 1.0
Time: 2019-Dec-03__15_59_25PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__15_59_27PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_59_29PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_59_31PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__15_59_33PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__16_00_06PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_00_08PM2.5: 0.3  PM10: 0.3
Time: 2019-Dec-03__16_00_10PM2.5: 0.4  PM10: 0.4
Time: 2019-Dec-03__16_00_13PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_00_15PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_00_17PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_00_19PM2.5: 0.7  PM10: 0.7
Time: 2019-Dec-03__16_00_21PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_00_23PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_00_26PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__16_00_28PM2.5: 0.6  PM10: 1.2
Time: 2019-Dec-03__16_00_30PM2.5: 0.6  PM10: 1.1
Time: 2019-Dec-03__16_00_32PM2.5: 0.6  PM10: 1.1
Time: 2019-Dec-03__16_00_34PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__16_00_36PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__16_01_09PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_01_11PM2.5: 0.4  PM10: 0.8
Time: 2019-Dec-03__16_01_13PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_01_15PM2.5: 0.5  PM10: 0.7
Time: 2019-Dec-03__16_01_17PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__16_01_19PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__16_01_21PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_01_23PM2.5: 0.4  PM10: 0.5
Time: 2019-Dec-03__16_01_26PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_01_28PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__16_01_30PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__16_01_32PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__16_01_34PM2.5: 0.5  PM10: 1.9
Time: 2019-Dec-03__16_01_36PM2.5: 0.5  PM10: 1.8
Time: 2019-Dec-03__16_01_38PM2.5: 0.5  PM10: 1.7
Time: 2019-Dec-03__16_02_11PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_02_13PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__16_02_15PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_02_17PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_02_19PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_02_21PM2.5: 0.5  PM10: 0.5
Time: 2019-Dec-03__16_02_23PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_02_26PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_02_28PM2.5: 0.6  PM10: 0.6
Time: 2019-Dec-03__16_02_30PM2.5: 0.6  PM10: 1.8
Time: 2019-Dec-03__16_02_32PM2.5: 0.6  PM10: 1.7
Time: 2019-Dec-03__16_02_34PM2.5: 0.7  PM10: 1.7
Time: 2019-Dec-03__16_02_36PM2.5: 0.7  PM10: 1.6
Time: 2019-Dec-03__16_02_38PM2.5: 0.7  PM10: 1.5
Time: 2019-Dec-03__16_02_40PM2.5: 0.6  PM10: 1.4
Time: 2019-Dec-03__16_03_13PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_03_15PM2.5: 0.3  PM10: 0.9
Time: 2019-Dec-03__16_03_17PM2.5: 0.5  PM10: 0.6
Time: 2019-Dec-03__16_03_19PM2.5: 0.4  PM10: 0.5
Time: 2019-Dec-03__16_03_21PM2.5: 0.5  PM10: 1.3
Time: 2019-Dec-03__16_03_23PM2.5: 0.5  PM10: 1.1
Time: 2019-Dec-03__16_03_26PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_03_28PM2.5: 0.4  PM10: 0.8
Time: 2019-Dec-03__16_03_30PM2.5: 0.4  PM10: 1.0
Time: 2019-Dec-03__16_03_32PM2.5: 0.4  PM10: 1.0
Time: 2019-Dec-03__16_03_34PM2.5: 0.4  PM10: 0.9
Time: 2019-Dec-03__16_03_36PM2.5: 0.5  PM10: 1.0
Time: 2019-Dec-03__16_03_38PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_03_40PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_03_42PM2.5: 0.5  PM10: 0.8
Time: 2019-Dec-03__16_04_15PM2.5: 0.5  PM10: 1.3
Time: 2019-Dec-03__16_04_17PM2.5: 0.5  PM10: 1.3
Time: 2019-Dec-03__16_04_19PM2.5: 0.6  PM10: 1.3
Time: 2019-Dec-03__16_04_21PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__16_04_23PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__16_04_25PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-03__16_04_27PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-03__16_04_29PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-03__16_04_31PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-03__16_04_34PM2.5: 0.7  PM10: 0.8
Time: 2019-Dec-03__16_04_36PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__16_04_38PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__16_04_40PM2.5: 0.6  PM10: 0.8
Time: 2019-Dec-03__16_04_42PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__16_04_44PM2.5: 0.6  PM10: 0.7
Time: 2019-Dec-03__16_05_17PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_05_19PM2.5: 0.8  PM10: 1.3
Time: 2019-Dec-03__16_05_21PM2.5: 0.9  PM10: 1.8
Time: 2019-Dec-03__16_05_23PM2.5: 0.8  PM10: 1.4
Time: 2019-Dec-03__16_05_25PM2.5: 0.7  PM10: 1.2
Time: 2019-Dec-03__16_05_27PM2.5: 0.9  PM10: 1.7
Time: 2019-Dec-03__16_05_29PM2.5: 0.9  PM10: 1.9
Time: 2019-Dec-03__16_05_31PM2.5: 0.8  PM10: 1.7
Time: 2019-Dec-03__16_05_34PM2.5: 0.8  PM10: 1.6
Time: 2019-Dec-03__16_05_36PM2.5: 0.8  PM10: 1.5
Time: 2019-Dec-03__16_05_38PM2.5: 0.7  PM10: 1.4
Time: 2019-Dec-03__16_05_40PM2.5: 0.7  PM10: 1.3
Time: 2019-Dec-03__16_05_42PM2.5: 0.7  PM10: 1.2
Time: 2019-Dec-03__16_05_44PM2.5: 0.7  PM10: 1.1
Time: 2019-Dec-03__16_05_46PM2.5: 0.7  PM10: 1.1
Time: 2019-Dec-03__16_06_19PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_06_21PM2.5: 0.1  PM10: 0.1
Time: 2019-Dec-03__16_06_23PM2.5: 0.1  PM10: 0.1
Time: 2019-Dec-03__16_06_25PM2.5: 0.2  PM10: 3.8
Time: 2019-Dec-03__16_06_27PM2.5: 0.2  PM10: 2.9
Time: 2019-Dec-03__16_06_29PM2.5: 0.3  PM10: 2.4
Time: 2019-Dec-03__16_06_31PM2.5: 0.4  PM10: 2.0
Time: 2019-Dec-03__16_06_34PM2.5: 0.4  PM10: 2.0
Time: 2019-Dec-03__16_06_36PM2.5: 0.5  PM10: 3.6
Time: 2019-Dec-03__16_06_38PM2.5: 0.5  PM10: 3.2
Time: 2019-Dec-03__16_06_40PM2.5: 0.4  PM10: 2.9
Time: 2019-Dec-03__16_06_42PM2.5: 0.4  PM10: 2.7
Time: 2019-Dec-03__16_06_44PM2.5: 0.4  PM10: 2.5
Time: 2019-Dec-03__16_06_46PM2.5: 0.4  PM10: 2.4
Time: 2019-Dec-03__16_06_48PM2.5: 0.4  PM10: 2.3
Time: 2019-Dec-03__16_07_21PM2.5: 0.0  PM10: 0.0
Time: 2019-Dec-03__16_07_23PM2.5: 0.3  PM10: 0.3
Time: 2019-Dec-03__16_07_25PM2.5: 0.8  PM10: 2.6
Time: 2019-Dec-03__16_07_27PM2.5: 0.7  PM10: 1.8
Time: 2019-Dec-03__16_07_29PM2.5: 0.6  PM10: 1.4
Time: 2019-Dec-03__16_07_31PM2.5: 0.5  PM10: 1.1
Time: 2019-Dec-03__16_07_34PM2.5: 0.5  PM10: 1.1
Time: 2019-Dec-03__16_07_36PM2.5: 0.5  PM10: 1.1
Time: 2019-Dec-03__16_07_38PM2.5: 0.5  PM10: 1.0
Time: 2019-Dec-03__16_07_40PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_07_42PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_07_44PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_07_46PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_07_48PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_07_50PM2.5: 0.5  PM10: 0.9
Time: 2019-Dec-03__16_08_23PM2.5: 0.5  PM10: 1.0
Time: 2019-Dec-03__16_08_25PM2.5: 0.5  PM10: 0.8
Time: 2019-Dec-03__16_08_27PM2.5: 0.6  PM10: 1.4
Time: 2019-Dec-03__16_08_29PM2.5: 0.6  PM10: 1.2
Time: 2019-Dec-03__16_08_31PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__16_08_33PM2.5: 0.5  PM10: 1.0
Time: 2019-Dec-03__16_08_35PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__16_08_37PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__16_08_39PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__16_08_42PM2.5: 0.6  PM10: 1.0
Time: 2019-Dec-03__16_08_44PM2.5: 0.6  PM10: 0.9
Time: 2019-Dec-03__16_08_46PM2.5: 0.6  PM10: 0.9
